time,cdf
4.5,2.1301733077019193E-8
4.51,2.1787035808333034E-8
4.5200000000000005,2.2282108550021015E-8
4.53,2.278712141621588E-8
4.54,2.3302247002088808E-8
4.55,2.3827660412574367E-8
4.5600000000000005,2.4363539291332146E-8
4.57,2.491006384994535E-8
4.58,2.5467416897357894E-8
4.59,2.6035783869550874E-8
4.6000000000000005,2.661535285945882E-8
4.61,2.720631464712747E-8
4.62,2.780886273011335E-8
4.63,2.8423193354126338E-8
4.64,2.9049505543916304E-8
4.65,2.9688001134404347E-8
4.66,3.033888480205995E-8
4.67,3.100236409652462E-8
4.68,3.1678649472483176E-8
4.69,3.236795432178363E-8
4.7,3.3070495005805954E-8
4.71,3.3786490888081745E-8
4.72,3.451616436716431E-8
4.73,3.5259740909751445E-8
4.74,3.60174490840606E-8
4.75,3.678952059345795E-8
4.76,3.757619031034218E-8
4.7700000000000005,3.8377696310283644E-8
4.78,3.919427990641997E-8
4.79,4.002618568410874E-8
4.8,4.087366153583817E-8
4.8100000000000005,4.173695869639699E-8
4.82,4.261633177830358E-8
4.83,4.351203880749599E-8
4.84,4.442434125928316E-8
4.8500000000000005,4.5353504094558316E-8
4.86,4.629979579627558E-8
4.87,4.7263488406189926E-8
4.88,4.824485756186253E-8
4.89,4.9244182533930255E-8
4.9,5.0261746263642865E-8
4.91,5.1297835400665845E-8
4.92,5.235274034115202E-8
4.93,5.342675526608076E-8
4.94,5.452017817986736E-8
4.95,5.5633310949241745E-8
4.96,5.676645934239843E-8
4.97,5.791993306841793E-8
4.98,5.90940458169602E-8
4.99,6.028911529823148E-8
5.0,6.150546328322453E-8
5.01,6.27434156442338E-8
5.0200000000000005,6.400330239564523E-8
5.03,6.528545773500255E-8
5.04,6.659022008434936E-8
5.05,6.791793213184955E-8
5.0600000000000005,6.92689408736848E-8
5.07,7.064359765623138E-8
5.08,7.204225821851596E-8
5.09,7.346528273495128E-8
5.1000000000000005,7.49130358583533E-8
5.11,7.638588676323846E-8
5.12,7.788420918940422E-8
5.13,7.940838148579121E-8
5.14,8.095878665462921E-8
5.15,8.253581239586676E-8
5.16,8.413985115188577E-8
5.17,8.577130015250034E-8
5.18,8.743056146024223E-8
5.19,8.911804201593232E-8
5.2,9.08341536845389E-8
5.21,9.257931330132362E-8
5.22,9.43539427182755E-8
5.23,9.61584688508335E-8
5.24,9.7993323724899E-8
5.25,9.98589445241368E-8
5.26,1.017557736375675E-7
5.2700000000000005,1.0368425870745086E-7
5.28,1.0564485267745961E-7
5.29,1.07638013841146E-7
5.3,1.096642058907008E-7
5.3100000000000005,1.1172389796600506E-7
5.32,1.1381756470397507E-7
5.33,1.1594568628820245E-7
5.34,1.1810874849888672E-7
5.3500000000000005,1.2030724276306554E-7
5.36,1.225416662051375E-7
5.37,1.2481252169768288E-7
5.38,1.271203179125802E-7
5.39,1.294655693724196E-7
5.4,1.3184879650221225E-7
5.41,1.3427052568140023E-7
5.42,1.3673128929616144E-7
5.43,1.3923162579201572E-7
5.44,1.4177207972672748E-7
5.45,1.4435320182350966E-7
5.46,1.4697554902452686E-7
5.47,1.4963968454469772E-7
5.48,1.52346177925799E-7
5.49,1.5509560509087004E-7
5.5,1.5788854839891905E-7
5.51,1.6072559669992908E-7
5.5200000000000005,1.6360734539016902E-7
5.53,1.6653439646780442E-7
5.54,1.6950735858881203E-7
5.55,1.7252684712319654E-7
5.5600000000000005,1.75593484211512E-7
5.57,1.7870789882168516E-7
5.58,1.8187072680614385E-7
5.59,1.8508261095924936E-7
5.6000000000000005,1.8834420107503205E-7
5.61,1.9165615400523383E-7
5.62,1.9501913371765392E-7
5.63,1.9843381135480044E-7
5.64,2.019008652928472E-7
5.65,2.0542098120089698E-7
5.66,2.089948521005499E-7
5.67,2.1262317842577828E-7
5.68,2.1630666808310824E-7
5.69,2.2004603651210731E-7
5.7,2.2384200674617938E-7
5.71,2.276953094736663E-7
5.72,2.3160668309925593E-7
5.73,2.3557687380570026E-7
5.74,2.3960663561583677E-7
5.75,2.4369673045492153E-7
5.76,2.4784792821326764E-7
5.7700000000000005,2.520610068091918E-7
5.78,2.5633675225227066E-7
5.79,2.6067595870690255E-7
5.8,2.650794285561806E-7
5.8100000000000005,2.6954797246607244E-7
5.82,2.7408240944990667E-7
5.83,2.786835669331727E-7
