time,cdf
0.6930000000000001,7.094778899223298E-18
0.6940000000000001,7.348502263163434E-18
0.6950000000000001,7.61078369017201E-18
0.6960000000000001,7.881894161914115E-18
0.6970000000000001,8.16211266949857E-18
0.6980000000000001,8.451726432942025E-18
0.6990000000000001,8.751031126159615E-18
0.7000000000000001,9.060331107608747E-18
0.7010000000000001,9.379939656715114E-18
0.7020000000000001,9.710179216212543E-18
0.7030000000000001,1.0051381640531112E-17
0.704,1.0403888450370755E-17
0.705,1.076805109360006E-17
0.706,1.114423121262322E-17
0.707,1.1532800918360562E-17
0.708,1.1934143070991356E-17
0.709,1.2348651567610366E-17
0.71,1.2776731636952612E-17
0.711,1.3218800141344278E-17
0.712,1.3675285886040207E-17
0.713,1.4146629936112278E-17
0.714,1.463328594105578E-17
0.715,1.5135720467284264E-17
0.716,1.5654413338687055E-17
0.717,1.6189857985426392E-17
0.718,1.6742561801155507E-17
0.719,1.731304650884149E-17
0.72,1.7901848535381367E-17
0.721,1.8509519395202818E-17
0.722,1.913662608304482E-17
0.723,1.9783751476117685E-17
0.724,2.0451494745845194E-17
0.725,2.1140471779395902E-17
0.726,2.1851315611214607E-17
0.727,2.258467686476871E-17
0.728,2.3341224204728952E-17
0.729,2.4121644799807376E-17
0.73,2.4926644796480317E-17
0.731,2.5756949803828423E-17
0.732,2.661330538972941E-17
0.733,2.7496477588645193E-17
0.734,2.840725342124766E-17
0.735,2.9346441426133934E-17
0.736,3.031487220388504E-17
0.737,3.1313398973727906E-17
0.738,3.2342898143064534E-17
0.739,3.3404269890137585E-17
0.74,3.4498438760106914E-17
0.741,3.562635427481586E-17
0.742,3.678899155653208E-17
0.743,3.7987351965952314E-17
0.744,3.9222463754766667E-17
0.745,4.049538273308217E-17
0.746,4.180719295201224E-17
0.747,4.315900740174336E-17
0.748,4.455196872539628E-17
0.749,4.5987249949004763E-17
0.75,4.746605522794098E-17
0.751,4.8989620610122394E-17
0.752,5.0559214816340876E-17
0.753,5.217614003806158E-17
0.754,5.3841732753044594E-17
0.755,5.555736455914944E-17
0.756,5.73244430266879E-17
0.757,5.914441256969885E-17
0.758,6.101875533652401E-17
0.759,6.294899212006972E-17
0.76,6.493668328815001E-17
0.761,6.698342973430836E-17
0.762,6.909087384952705E-17
0.763,7.12607005152369E-17
0.764,7.349463811805006E-17
0.765,7.579445958664321E-17
0.766,7.816198345122965E-17
0.767,8.059907492606108E-17
0.768,8.310764701541479E-17
0.769,8.568966164352147E-17
0.77,8.834713080890512E-17
0.771,9.108211776360769E-17
0.772,9.389673821778389E-17
0.773,9.679316157015738E-17
0.774,9.977361216484015E-17
0.775,1.0284037057502239E-16
0.776,1.0599577491405271E-16
0.777,1.0924222217443404E-16
0.778,1.1258216959527112E-16
0.779,1.160181360587147E-16
0.78,1.1955270351595677E-16
0.781,1.231885184433385E-16
0.782,1.2692829332914614E-16
0.783,1.3077480819167475E-16
0.784,1.3473091212915514E-16
0.785,1.38799524902142E-16
0.786,1.4298363854898031E-16
0.787,1.4728631903496845E-16
0.788,1.5171070793585245E-16
0.789,1.5626002415629516E-16
0.79,1.609375656839733E-16
0.791,1.6574671137996743E-16
0.792,1.7069092280611996E-16
0.793,1.7577374609005028E-16
0.794,1.8099881382852124E-16
0.795,1.8636984702986953E-16
0.796,1.9189065709621953E-16
0.797,1.9756514784621575E-16
0.798,2.0339731757901285E-16
0.799,2.0939126118028736E-16
0.8,2.1555117227103545E-16
0.801,2.218813453999385E-16
0.802,2.283861782800915E-16
0.803,2.350701740709015E-16
0.804,2.419379437059752E-16
0.805,2.489942082678264E-16
0.806,2.5624380141025374E-16
0.807,2.636916718292443E-16
0.808,2.7134288578327844E-16
0.809,2.7920262966392174E-16
0.81,2.8727621261760585E-16
0.811,2.955690692195154E-16
0.812,3.0408676220050395E-16
0.8130000000000001,3.128349852279917E-16
0.8140000000000001,3.2181956574179944E-16
0.8150000000000001,3.3104646784589334E-16
0.8160000000000001,3.405217952570289E-16
0.8170000000000001,3.502517943113027E-16
0.8180000000000001,3.6024285702962585E-16
0.8190000000000001,3.705015242431618E-16
0.8200000000000001,3.810344887797769E-16
0.8210000000000001,3.9184859871257013E-16
0.8220000000000001,4.0295086067157446E-16
0.8230000000000001,4.1434844321972016E-16
0.8240000000000001,4.260486802941897E-16
0.8250000000000001,4.3805907471428935E-16
0.8260000000000001,4.503873017569983E-16
0.8270000000000001,4.630412128013628E-16
0.8280000000000001,4.760288390429187E-16
0.8290000000000001,4.893583952793567E-16
0.8300000000000001,5.030382837686471E-16
0.8310000000000001,5.170770981608737E-16
0.8320000000000001,5.31483627505031E-16
0.833,5.462668603320675E-16
0.834,5.61435988815483E-16
0.835,5.77000413010781E-16
0.836,5.929697451751342E-16
0.837,6.093538141686069E-16
0.838,6.261626699383232E-16
0.839,6.434065880869717E-16
0.84,6.610960745270721E-16
0.841,6.792418702224472E-16
0.842,6.978549560183478E-16
0.843,7.169465575617382E-16
0.844,7.365281503132188E-16
0.845,7.566114646521379E-16
0.846,7.772084910764315E-16
0.847,7.983314854987547E-16
0.848,8.1999297464051825E-16
0.849,8.422057615254344E-16
0.85,8.649829310742169E-16
0.851,8.88337855802101E-16
0.852,9.122842016208756E-16
0.853,9.368359337471283E-16
0.854,9.62007322718464E-16
0.855,9.878129505194346E-16
0.856,1.0142677168189825E-15
0.857,1.0413868453212138E-15
0.858,1.0691858902313211E-15
0.859,1.0976807428385552E-15
0.86,1.1268876382180917E-15
0.861,1.1568231620537557E-15
0.862,1.1875042575835211E-15
0.863,1.218948232669766E-15
0.864,1.2511727669962893E-15
0.865,1.2841959193941004E-15
